Bruker AXS HMP Instrument Tools Complete CSV
FileName,C:\Users\skel2534\Desktop\Sydney Grammar\Jack Glass\JAG XRF Scan 3 Tails.pdz
SerialString,
TubeTargetElement,45
NumberOfSpectra,1
SampleID,
AcquisitionDateTime,11/05/2021 11:52:53 AM
TotalElapsedTimeInSeconds,31
AnodeTakeOffAngle,53
SampleIncidenceAngle,45
BeThicknessInMicroMeters,75
SampleTakeOffAngle,65
SpotSizeUsed,-1
1242,24.82,14
1243,24.84,14
1244,24.86,25
1245,24.88,24
1246,24.9,33
1247,24.92,31
1248,24.94,44
1249,24.96,32
1250,24.98,41
1251,25,44
1252,25.02,48
1253,25.04,46
1254,25.06,55
1255,25.08,57
1256,25.1,46
1257,25.12,47
1258,25.14,43
1259,25.16,83
1260,25.18,52
1261,25.2,53
1262,25.22,59
1263,25.24,51
1264,25.26,45
1265,25.28,46
1266,25.3,57
1267,25.32,46
1268,25.34,27
1269,25.36,34
1270,25.38,32
1271,25.4,31
1272,25.42,23
1273,25.44,31
1274,25.46,20
1275,25.48,16
1276,25.5,12
1277,25.52,8
1278,25.54,11
1279,25.56,9
1280,25.58,4
1281,25.6,7
1282,25.62,8
1283,25.64,6
1284,25.66,6
1285,25.68,7
1286,25.7,8
1287,25.72,7
1288,25.74,4
1289,25.76,3
1290,25.78,8
1291,25.8,14
1292,25.82,9
1293,25.84,8
1294,25.86,5
1295,25.88,7
1296,25.9,9
1297,25.92,7
1298,25.94,5
1299,25.96,4
1300,25.98,10
1301,26,6
1302,26.02,8
1303,26.04,11
1304,26.06,6
1305,26.08,15
1306,26.1,5
1307,26.12,9
1308,26.14,7
1309,26.16,10
1310,26.18,7
1311,26.2,9
1312,26.22,9
1313,26.24,7
1314,26.26,7
1315,26.28,7
1316,26.3,5
1317,26.32,11
1318,26.34,6
1319,26.36,10
1320,26.38,12
1321,26.4,9
1322,26.42,10
1323,26.44,8
1324,26.46,5
1325,26.48,8
1326,26.5,4
1327,26.52,7
1328,26.54,9
1329,26.56,6
1330,26.58,7
1331,26.6,9
1332,26.62,6
1333,26.64,6
1334,26.66,6
1335,26.68,6
1336,26.7,6
1337,26.72,8
1338,26.74,7
1339,26.76,3
1340,26.78,9
